year,countrycode,intensity
2063,HTI,7.181981564571518e-8
2064,HTI,7.049392641129001e-8
2065,HTI,6.920166131388094e-8
2066,HTI,6.794206426910473e-8
2067,HTI,6.671420955902905e-8
2068,HTI,6.55172007911267e-8
2069,HTI,6.435016989547308e-8
2070,HTI,6.32122761587011e-8
2071,HTI,6.210270529328689e-8
2072,HTI,6.102066854079913e-8
2073,HTI,5.996540180779986e-8
2074,HTI,5.893616483313841e-8
2075,HTI,5.793224038543093e-8
2076,HTI,5.695293348956683e-8
2077,HTI,5.599757068113084e-8
2078,HTI,5.506549928767347e-8
2079,HTI,5.415608673580637e-8
2080,HTI,5.326871988313973e-8
2081,HTI,5.240280437411851e-8
2082,HTI,5.1557764018852077e-8
2083,HTI,5.073304019406794e-8
2084,HTI,4.9928091265354956e-8
2085,HTI,4.9142392029894714e-8
2086,HTI,4.8375433178911474e-8
2087,HTI,4.762672077910166e-8
2088,HTI,4.6895775772333174e-8
2089,HTI,4.618213349293287e-8
2090,HTI,4.548534320190711e-8
2091,HTI,4.480496763746668e-8
2092,HTI,4.414058258125136e-8
2093,HTI,4.349177643967365e-8
2094,HTI,4.2858149839823675e-8
2095,HTI,4.223931523939907e-8
2096,HTI,4.163489655014457e-8
2097,HTI,4.104452877430615e-8
2098,HTI,4.046785765362356e-8
2099,HTI,3.990453933040386e-8
2100,HTI,3.9354240020236034e-8
2101,HTI,3.8816635695923774e-8
2102,HTI,3.82914117822299e-8
2103,HTI,3.777826286104153e-8
2104,HTI,3.727689238657983e-8
2105,HTI,3.678701241029318e-8
2106,HTI,3.630834331508569e-8
2107,HTI,3.5840613558546895e-8
2108,HTI,3.53835594248608e-8
2109,HTI,3.493692478508489e-8
2110,HTI,3.450046086550138e-8
2111,HTI,3.407392602375432e-8
2112,HTI,3.365708553249686e-8
2113,HTI,3.324971137028371e-8
2114,HTI,3.285158201945337e-8
2115,HTI,3.2462482270754735e-8
2116,HTI,3.208220303448163e-8
2117,HTI,3.1710541157887856e-8
2118,HTI,3.134729924866366e-8
2119,HTI,3.0992285504263e-8
2120,HTI,3.06453135468785e-8
2121,HTI,3.0306202263868946e-8
2122,HTI,2.9974775653450965e-8
2123,HTI,2.965086267547408e-8
2124,HTI,2.9334297107104423e-8
2125,HTI,2.9024917403249417e-8
2126,HTI,2.8722566561561578e-8
2127,HTI,2.8427091991865668e-8
2128,HTI,2.8138345389859227e-8
2129,HTI,2.7856182614941946e-8
2130,HTI,2.7580463572034683e-8
2131,HTI,2.7311052097254092e-8
2132,HTI,2.7047815847313615e-8
2133,HTI,2.6790626192526527e-8
2134,HTI,2.653935811329101e-8
2135,HTI,2.629389009994186e-8
2136,HTI,2.605410405585751e-8
2137,HTI,2.5819885203715085e-8
2138,HTI,2.5591121994790267e-8
2139,HTI,2.5367706021202325e-8
2140,HTI,2.514953193100843e-8
2141,HTI,2.493649734605474e-8
2142,HTI,2.472850278249523e-8
2143,HTI,2.4525451573892365e-8
2144,HTI,2.432724979681688e-8
2145,HTI,2.413380619886697e-8
2146,HTI,2.394503212902997e-8
2147,HTI,2.3760841470312558e-8
2148,HTI,2.3581150574568027e-8
2149,HTI,2.3405878199451932e-8
2150,HTI,2.323494544743975e-8
2151,HTI,2.306827570684275e-8
2152,HTI,2.290579459476051e-8
2153,HTI,2.2747429901910706e-8
2154,HTI,2.2593111539279148e-8
2155,HTI,2.244277148653489e-8
2156,HTI,2.2296343742157424e-8
2157,HTI,2.2153764275224843e-8
2158,HTI,2.201497097881372e-8
2159,HTI,2.1879903624963335e-8
2160,HTI,2.174850382115848e-8
2161,HTI,2.1620714968286988e-8
2162,HTI,2.149648222002951e-8
2163,HTI,2.1375752443640874e-8
2164,HTI,2.125847418208366e-8
2165,HTI,2.114459761747638e-8
2166,HTI,2.1034074535819704e-8
2167,HTI,2.092685829296596e-8
2168,HTI,2.0822903781798132e-8
2169,HTI,2.0722167400586106e-8
2170,HTI,2.0624607022488994e-8
2171,HTI,2.0530181966173717e-8
2172,HTI,2.0438852967521085e-8
2173,HTI,2.0350582152391882e-8
2174,HTI,2.0265333010426373e-8
2175,HTI,2.018307036985196e-8
2176,HTI,2.0103760373274538e-8
2177,HTI,2.0027370454430258e-8
2178,HTI,1.995386931587528e-8
2179,HTI,1.9883226907592136e-8
2180,HTI,1.9815414406492176e-8
2181,HTI,1.9750404196794557e-8
2182,HTI,1.968816985126296e-8
2183,HTI,1.962868611328227e-8
2184,HTI,1.9571928879758146e-8
2185,HTI,1.951787518482319e-8
2186,HTI,1.9466503184334415e-8
2187,HTI,1.9417792141147213e-8
2188,HTI,1.9371722411151987e-8
2189,HTI,1.9328275430060277e-8
2190,HTI,1.928743370092788e-8
2191,HTI,1.9249180782403235e-8
2192,HTI,1.9213501277690053e-8
2193,HTI,1.918038082421372e-8
2194,HTI,1.9149806083981904e-8
2195,HTI,1.9121764734630135e-8
2196,HTI,1.909624546114407e-8
2197,HTI,1.9073237948250616e-8
2198,HTI,1.9052732873470698e-8
2199,HTI,1.903472190082722e-8
2200,HTI,1.9019197675202196e-8
2201,HTI,1.9006153817337713e-8
2202,HTI,1.8995584919476082e-8
2203,HTI,1.8987486541634804e-8
2204,HTI,1.8981855208513003e-8
2205,HTI,1.8978688407026152e-8
2206,HTI,1.8977984584466724e-8
2207,HTI,1.8977984584466724e-8
2208,HTI,1.8977984584466724e-8
2209,HTI,1.8977984584466724e-8
2210,HTI,1.8977984584466724e-8
2211,HTI,1.8977984584466724e-8
2212,HTI,1.8977984584466724e-8
2213,HTI,1.8977984584466724e-8
2214,HTI,1.8977984584466724e-8
2215,HTI,1.8977984584466724e-8
2216,HTI,1.8977984584466724e-8
2217,HTI,1.8977984584466724e-8
2218,HTI,1.8977984584466724e-8
2219,HTI,1.8977984584466724e-8
2220,HTI,1.8977984584466724e-8
2221,HTI,1.8977984584466724e-8
2222,HTI,1.8977984584466724e-8
2223,HTI,1.8977984584466724e-8
2224,HTI,1.8977984584466724e-8
2225,HTI,1.8977984584466724e-8
2226,HTI,1.8977984584466724e-8
2227,HTI,1.8977984584466724e-8
2228,HTI,1.8977984584466724e-8
2229,HTI,1.8977984584466724e-8
2230,HTI,1.8977984584466724e-8
2231,HTI,1.8977984584466724e-8
2232,HTI,1.8977984584466724e-8
2233,HTI,1.8977984584466724e-8
2234,HTI,1.8977984584466724e-8
2235,HTI,1.8977984584466724e-8
2236,HTI,1.8977984584466724e-8
2237,HTI,1.8977984584466724e-8
2238,HTI,1.8977984584466724e-8
2239,HTI,1.8977984584466724e-8
2240,HTI,1.8977984584466724e-8
2241,HTI,1.8977984584466724e-8
2242,HTI,1.8977984584466724e-8
2243,HTI,1.8977984584466724e-8
2244,HTI,1.8977984584466724e-8
2245,HTI,1.8977984584466724e-8
2246,HTI,1.8977984584466724e-8
2247,HTI,1.8977984584466724e-8
2248,HTI,1.8977984584466724e-8
2249,HTI,1.8977984584466724e-8
2250,HTI,1.8977984584466724e-8
2251,HTI,1.8977984584466724e-8
2252,HTI,1.8977984584466724e-8
2253,HTI,1.8977984584466724e-8
2254,HTI,1.8977984584466724e-8
2255,HTI,1.8977984584466724e-8
2256,HTI,1.8977984584466724e-8
2257,HTI,1.8977984584466724e-8
2258,HTI,1.8977984584466724e-8
2259,HTI,1.8977984584466724e-8
2260,HTI,1.8977984584466724e-8
2261,HTI,1.8977984584466724e-8
2262,HTI,1.8977984584466724e-8
2263,HTI,1.8977984584466724e-8
2264,HTI,1.8977984584466724e-8
2265,HTI,1.8977984584466724e-8
2266,HTI,1.8977984584466724e-8
2267,HTI,1.8977984584466724e-8
2268,HTI,1.8977984584466724e-8
2269,HTI,1.8977984584466724e-8
2270,HTI,1.8977984584466724e-8
2271,HTI,1.8977984584466724e-8
2272,HTI,1.8977984584466724e-8
2273,HTI,1.8977984584466724e-8
2274,HTI,1.8977984584466724e-8
2275,HTI,1.8977984584466724e-8
2276,HTI,1.8977984584466724e-8
2277,HTI,1.8977984584466724e-8
2278,HTI,1.8977984584466724e-8
2279,HTI,1.8977984584466724e-8
2280,HTI,1.8977984584466724e-8
2281,HTI,1.8977984584466724e-8
2282,HTI,1.8977984584466724e-8
2283,HTI,1.8977984584466724e-8
2284,HTI,1.8977984584466724e-8
2285,HTI,1.8977984584466724e-8
2286,HTI,1.8977984584466724e-8
2287,HTI,1.8977984584466724e-8
2288,HTI,1.8977984584466724e-8
2289,HTI,1.8977984584466724e-8
2290,HTI,1.8977984584466724e-8
2291,HTI,1.8977984584466724e-8
2292,HTI,1.8977984584466724e-8
2293,HTI,1.8977984584466724e-8
2294,HTI,1.8977984584466724e-8
2295,HTI,1.8977984584466724e-8
2296,HTI,1.8977984584466724e-8
2297,HTI,1.8977984584466724e-8
2298,HTI,1.8977984584466724e-8
2299,HTI,1.8977984584466724e-8
2300,HTI,1.8977984584466724e-8
2020,HUN,1.5265321998004868e-7
2021,HUN,1.4958453100590892e-7
2022,HUN,1.4656483971311684e-7
2023,HUN,1.4359367349146425e-7
2024,HUN,1.4067055688126714e-7
2025,HUN,1.3779501179199125e-7
2026,HUN,1.349665577175996e-7
2027,HUN,1.3218471194857666e-7
2028,HUN,1.2944898978058935e-7
2029,HUN,1.2675890471974647e-7
2030,HUN,1.2411396868442143e-7
2031,HUN,1.2151369220360555e-7
2032,HUN,1.189575846117627e-7
2033,HUN,1.1644515424015753e-7
2034,HUN,1.1397590860463352e-7
2035,HUN,1.1154935458981861e-7
2036,HUN,1.0916499862973935e-7
2037,HUN,1.0682234688482696e-7
2038,HUN,1.0452090541530086e-7
2039,HUN,1.0226018035091825e-7
2040,HUN,1.000396780570801e-7
2041,HUN,9.785890529728664e-8
2042,HUN,9.571736939193783e-8
2043,HUN,9.361457837347633e-8
2044,HUN,9.155004113787274e-8
2045,HUN,8.952326759245505e-8
2046,HUN,8.75337688000868e-8
2047,HUN,8.558105711969965e-8
2048,HUN,8.3664646343189e-8
2049,HUN,8.178405182868276e-8
2050,HUN,7.99387906301952e-8
2051,HUN,7.812838162368035e-8
2052,HUN,7.635234562950038e-8
2053,HUN,7.46102055313269e-8
2054,HUN,7.290148639149426e-8
2055,HUN,7.122571556282616e-8
2056,HUN,6.958242279695808e-8
2057,HUN,6.797114034917964e-8
2058,HUN,6.639140307982294e-8
2059,HUN,6.48427485522237e-8
2060,HUN,6.33247171272843e-8
2061,HUN,6.183685205466803e-8
2062,HUN,6.037869956065665e-8
2063,HUN,5.894980893270313e-8
2064,HUN,5.7549732600713724e-8
2065,HUN,5.617802621509417e-8
2066,HUN,5.4834248721596016e-8
2067,HUN,5.3517962433000276e-8
2068,HUN,5.222873309767632e-8
2069,HUN,5.096612996505524e-8
2070,HUN,4.972972584805758e-8
2071,HUN,4.851909718251609e-8
2072,HUN,4.733382408363553e-8
2073,HUN,4.6173490399531336e-8
2074,HUN,4.5037683761890874e-8
2075,HUN,4.3925995633800596e-8
2076,HUN,4.283802135478372e-8
2077,HUN,4.17733601830934e-8
2078,HUN,4.073161533530684e-8
2079,HUN,3.971239402326643e-8
2080,HUN,3.8715307488414273e-8
2081,HUN,3.773997103356711e-8
2082,HUN,3.678600405217869e-8
2083,HUN,3.5853030055137285e-8
2084,HUN,3.49406766951461e-8
2085,HUN,3.404857578873463e-8
2086,HUN,3.317636333594933e-8
2087,HUN,3.232367953777199e-8
2088,HUN,3.14901688113143e-8
2089,HUN,3.067547980283749e-8
2090,HUN,2.987926539864547e-8
2091,HUN,2.9101182733900565e-8
2092,HUN,2.8340893199410198e-8
2093,HUN,2.7598062446433522e-8
2094,HUN,2.6872360389556464e-8
2095,HUN,2.6163461207683723e-8
2096,HUN,2.5471043343196075e-08
2097,HUN,2.4794789499321238e-8
2098,HUN,2.4134386635766245e-8
2099,HUN,2.348952596265917e-8
2100,HUN,2.2859902932847727e-8
2101,HUN,2.2245217232601962e-8
2102,HUN,2.164517277076813e-8
2103,HUN,2.1059477666420228e-8
2104,HUN,2.0487844235055638e-8
2105,HUN,1.9929988973380716e-8
2106,HUN,1.938563254273191e-8
2107,HUN,1.8854499751177512e-8
2108,HUN,1.833631953434473e-8
2109,HUN,1.7830824935016403e-8
2110,HUN,1.733775308154105e-8
2111,HUN,1.685684516509961e-8
2112,HUN,1.6387846415871645e-8
2113,HUN,1.5930506078143323e-8
2114,HUN,1.548457738439889e-8
2115,HUN,1.50498175284369e-8
2116,HUN,1.462598763755177e-8
2117,HUN,1.4212852743820856e-8
2118,HUN,1.3810181754536449e-8
2119,HUN,1.341774742182166e-8
2120,HUN,1.3035326311468522e-8
2121,HUN,1.266269877103593e-8
2122,HUN,1.2299648897244598e-8
2123,HUN,1.1945964502705418e-8
2124,HUN,1.160143708201706e-8
2125,HUN,1.1265861777268025e-8
2126,HUN,1.0939037342977623e-8
2127,HUN,1.0620766110509837e-8
2128,HUN,1.0310853951993223e-8
2129,HUN,1.0009110243779474e-8
2130,HUN,9.715347829472523e-9
2131,HUN,9.429382982559437e-9
2132,HUN,9.15103536867367e-9
2133,HUN,8.880128007520586e-9
2134,HUN,8.616487234494481e-9
2135,HUN,8.35994266201569e-9
2136,HUN,8.110327140615621e-9
2137,HUN,7.867476719797024e-9
2138,HUN,7.631230608695979e-9
2139,HUN,7.401431136571545e-9
2140,HUN,7.177923713148265e-9
2141,HUN,6.960556788836127e-9
2142,HUN,6.749181814851856e-9
2143,HUN,6.5436532032648124e-9
2144,HUN,6.343828286990095e-9
2145,HUN,6.149567279750791e-9
2146,HUN,5.9607332360306985e-9
2147,HUN,5.777192011038185e-9
2148,HUN,5.598812220701235e-9
2149,HUN,5.4254652017130795e-9
2150,HUN,5.257024971647223e-9
2151,HUN,5.093368189160029e-9
2152,HUN,4.934374114298442e-9
2153,HUN,4.779924568929805e-9
2154,HUN,4.629903897310157e-9
2155,HUN,4.484198926806774e-9
2156,HUN,4.342698928790185e-9
2157,HUN,4.205295579710267e-9
2158,HUN,4.071882922370497e-9
2159,HUN,3.942357327413885e-9
2160,HUN,3.8166174550335165e-9
2161,HUN,3.694564216920158e-9
2162,HUN,3.576100738458793e-9
2163,HUN,3.4611323211854652e-9
2164,HUN,3.349566405515277e-9
2165,HUN,3.2413125337518925e-9
2166,HUN,3.1362823133883895e-9
2167,HUN,3.034389380708836e-9
2168,HUN,2.93554936469946e-9
2169,HUN,2.839679851277839e-9
2170,HUN,2.7467003478480745e-9
2171,HUN,2.6565322481894315e-9
2172,HUN,2.5690987976855406e-9
2173,HUN,2.484325058900778e-9
2174,HUN,2.402137877510042e-9
2175,HUN,2.322465848587726e-9
2176,HUN,2.2452392832612932e-9
2177,HUN,2.170390175734445e-9
2178,HUN,2.097852170684516e-9
2179,HUN,2.0275605310383404e-9
2180,HUN,1.9594521061304627e-9
2181,HUN,1.8934653002472325e-9
2182,HUN,1.8295400415599556e-9
2183,HUN,1.767617751449945e-9
2184,HUN,1.7076413142279932e-9
2185,HUN,1.6495550472504567e-9
2186,HUN,1.5933046714338477e-9
2187,HUN,1.538837282169515e-9
2188,HUN,1.4861013206397203e-9
2189,HUN,1.4350465455361151e-9
2190,HUN,1.3856240051813653e-9
2191,HUN,1.3377860100544047e-9
2192,HUN,1.291486105719529e-9
2193,HUN,1.246679046159314e-9
2194,HUN,1.2033207675110851e-9
2195,HUN,1.1613683622064518e-9
2196,HUN,1.120780053513178e-9
2197,HUN,1.0815151704784657e-9
2198,HUN,1.0435341232725105e-9
2199,HUN,1.0067983789309901e-9
2200,HUN,9.712704374949617e-10
2201,HUN,9.36913808546458e-10
2202,HUN,9.036929881378959e-10
2203,HUN,8.715734361132419e-10
2204,HUN,8.405215538187276e-10
2205,HUN,8.105046622007378e-10
2206,HUN,7.814909802883666e-10
2207,HUN,7.534496040579793e-10
2208,HUN,7.263504856769998e-10
2209,HUN,7.001644131240063e-10
2210,HUN,6.748629901821032e-10
2211,HUN,6.504186168024229e-10
2212,HUN,6.268044698345026e-10
2213,HUN,6.039944841201809e-10
2214,HUN,5.819633339475626e-10
2215,HUN,5.606864148615114e-10
2216,HUN,5.401398258270465e-10
2217,HUN,5.20300351741937e-10
2218,HUN,5.011454462947203e-10
2219,HUN,4.826532151642984e-10
2220,HUN,4.6480239955720446e-10
2221,HUN,4.475723600785746e-10
2222,HUN,4.3094306093280537e-10
2223,HUN,4.148950544498307e-10
2224,HUN,3.994094659329056e-10
2225,HUN,3.84467978823747e-10
2226,HUN,3.7005282018084477e-10
2227,HUN,3.5614674646672614e-10
2228,HUN,3.4273302963992866e-10
2229,HUN,3.2979544354741456e-10
2230,HUN,3.1731825061313786e-10
2231,HUN,3.052861888184639e-10
2232,HUN,2.9368445897012274e-10
2233,HUN,2.824987122513745e-10
2234,HUN,2.717150380520552e-10
2235,HUN,2.613199520731712e-10
2236,HUN,2.513003847017101e-10
2237,HUN,2.4164366965133946e-10
2238,HUN,2.323375328646703e-10
2239,HUN,2.2337008167277325e-10
2240,HUN,2.147297942076442e-10
2241,HUN,2.0640550906333174e-10
2242,HUN,1.9838641520145584e-10
2243,HUN,1.906620420968629e-10
2244,HUN,1.8322225011918722e-10
2245,HUN,1.7605722114610812e-10
2246,HUN,1.69157449404119e-10
2247,HUN,1.6251373253265083e-10
2248,HUN,1.561171628674206e-10
2249,HUN,1.4995911893890651e-10
2250,HUN,1.440312571818822e-10
2251,HUN,1.38325503851977e-10
2252,HUN,1.3283404714526306e-10
2253,HUN,1.275493295169066e-10
2254,HUN,1.2246404019495834e-10
2255,HUN,1.1757110788539628e-10
2256,HUN,1.1286369366457372e-10
2257,HUN,1.0833518405526671e-10
2258,HUN,1.0397918428255631e-10
2259,HUN,9.978951170582416e-11
2260,HUN,9.576018942318276e-11
2261,HUN,9.188544004470663e-11
2262,HUN,8.815967963087552e-11
2263,HUN,8.457751179268564e-11
2264,HUN,8.11337219499322e-11
2265,HUN,7.782327174421219e-11
2266,HUN,7.464129360324423e-11
2267,HUN,7.158308545314952e-11
2268,HUN,6.864410557538584e-11
2269,HUN,6.581996760507493e-11
2270,HUN,6.310643566751209e-11
2271,HUN,6.04994196496952e-11
2272,HUN,5.799497060375968e-11
2273,HUN,5.558927627925463e-11
2274,HUN,5.327865678124426e-11
2275,HUN,5.105956035126846e-11
2276,HUN,4.8928559268244534e-11
2277,HUN,4.688234586644208e-11
2278,HUN,4.4917728667711246e-11
2279,HUN,4.3031628625193985e-11
2280,HUN,4.122107547579628e-11
2281,HUN,3.948320419874813e-11
2282,HUN,3.781525157762627e-11
2283,HUN,3.621455286326266e-11
2284,HUN,3.4678538535009996e-11
2285,HUN,3.3204731157882454e-11
2286,HUN,3.179074233313781e-11
2287,HUN,3.043426973991348e-11
2288,HUN,2.913309426557579e-11
2289,HUN,2.7885077222488212e-11
2290,HUN,2.668815764894957e-11
2291,HUN,2.5540349692099208e-11
2292,HUN,2.4439740070630617e-11
2293,HUN,2.3384485615199808e-11
2294,HUN,2.2372810884458624e-11
2295,HUN,2.1403005854686828e-11
2296,HUN,2.0473423681039896e-11
2297,HUN,1.9582478528471994e-11
2298,HUN,1.8728643470435765e-11
2299,HUN,1.7910448453502016e-11
2300,HUN,1.712647832608355e-11
2020,IDN,2.1060338666401294e-7
2021,IDN,2.0718408068067434e-7
2022,IDN,2.0381983180745965e-7
2023,IDN,2.0050976102174828e-7
2024,IDN,1.972530032132848e-7
2025,IDN,1.9404870696594966e-7
2026,IDN,1.9089603434292122e-7
2027,IDN,1.8779416067517774e-7
2028,IDN,1.847422743532873e-7
2029,IDN,1.817395766224353e-7
2030,IDN,1.7878528138063957e-7
2031,IDN,1.7587861498010416e-7
2032,IDN,1.730188160316629e-7
2033,IDN,1.7020513521226613e-7
2034,IDN,1.6743683507546246e-7
2035,IDN,1.6471318986483054e-7
2036,IDN,1.6203348533031444e-7
2037,IDN,1.593970185474187e-7
2038,IDN,1.5680309773921803e-7
2039,IDN,1.542510421011391e-7
2040,IDN,1.5174018162847124e-7
2041,IDN,1.4926985694656384e-7
2042,IDN,1.4683941914366928e-7
2043,IDN,1.4444822960639052e-7
2044,IDN,1.4209565985769287e-7
2045,IDN,1.3978109139744068e-7
2046,IDN,1.3750391554541978e-7
2047,IDN,1.352635332868073e-7
2048,IDN,1.330593551200513e-7
2049,IDN,1.3089080090712246e-7
2050,IDN,1.2875729972610178e-7
2051,IDN,1.2665828972606794e-7
2052,IDN,1.2459321798424855e-7
2053,IDN,1.2256154036540065e-7
2054,IDN,1.2056272138338594e-7
2055,IDN,1.1859623406490659e-7
2056,IDN,1.1666155981536842e-7
2057,IDN,1.147581882868386e-7
2058,IDN,1.1288561724806504e-7
2059,IDN,1.1104335245652632e-7
2060,IDN,1.0923090753248001e-7
2061,IDN,1.0744780383497888e-7
2062,IDN,1.0569357033982447e-7
2063,IDN,1.0396774351942772e-7
2064,IDN,1.0226986722454789e-7
2065,IDN,1.0059949256787967e-7
2066,IDN,9.895617780946072e-8
2067,IDN,9.733948824387096e-8
2068,IDN,9.574899608919607e-8
2069,IDN,9.418428037772774e-8
2070,IDN,9.264492684837383e-8
2071,IDN,9.113052784075194e-8
2072,IDN,8.964068219094019e-8
2073,IDN,8.817499512885973e-8
2074,IDN,8.673307817726347e-8
2075,IDN,8.531454905230619e-8
2076,IDN,8.391903156567153e-8
2077,IDN,8.254615552823178e-8
2078,IDN,8.11955566552164e-8
2079,IDN,7.986687647286638e-8
2080,IDN,7.855976222655066e-8
2081,IDN,7.727386679032258e-8
2082,IDN,7.600884857789381e-8
2083,IDN,7.476437145500336e-8
2084,IDN,7.354010465316073e-8
2085,IDN,7.233572268474105e-8
2086,IDN,7.115090525941198e-8
2087,IDN,6.998533720187105e-8
2088,IDN,6.88387083708735e-8
2089,IDN,6.771071357953035e-8
2090,IDN,6.660105251685696e-8
2091,IDN,6.550942967055281e-8
2092,IDN,6.443555425099319e-8
2093,IDN,6.337914011641398e-8
2094,IDN,6.233990569927098e-8
2095,IDN,6.131757393375563e-8
2096,IDN,6.031187218444897e-8
2097,IDN,5.932253217609617e-8
2098,IDN,5.83492899244842e-8
2099,IDN,5.739188566840561e-8
2100,IDN,5.645006380269125e-8
2101,IDN,5.5523572812295475e-8
2102,IDN,5.461216520741745e-8
2103,IDN,5.3715597459642253e-8
2104,IDN,5.283362993908615e-8
2105,IDN,5.1966026852530124e-8
2106,IDN,5.1112556182526494e-8
2107,IDN,5.0272989627463296e-8
2108,IDN,4.9447102542571585e-8
2109,IDN,4.863467388186093e-8
2110,IDN,4.7835486140968676e-8
2111,IDN,4.7049325300908634e-8
2112,IDN,4.627598077270528e-8
2113,IDN,4.551524534289954e-8
2114,IDN,4.476691511991271e-8
2115,IDN,4.4030789481254965e-8
2116,IDN,4.330667102156538e-8
2117,IDN,4.2594365501470475e-8
2118,IDN,4.189368179724844e-8
2119,IDN,4.120443185128659e-8
2120,IDN,4.052643062331954e-8
2121,IDN,3.985949604243595e-8
2122,IDN,3.920344895984189e-8
2123,IDN,3.85581131023689e-8
2124,IDN,3.792331502671527e-8
2125,IDN,3.7298884074408885e-8
2126,IDN,3.668465232748048e-8
2127,IDN,3.608045456483629e-8
2128,IDN,3.548612821931889e-8
2129,IDN,3.4901513335445744e-8
2130,IDN,3.432645252781475e-8
2131,IDN,3.376079094016628e-8
2132,IDN,3.3204376205091576e-8
2133,IDN,3.265705840437737e-8
2134,IDN,3.211869002997666e-8
2135,IDN,3.158912594559592e-8
2136,IDN,3.106822334888922e-8
2137,IDN,3.0555841734249476e-8
2138,IDN,3.0051842856187785e-8
2139,IDN,2.9556090693291364e-8
2140,IDN,2.906845141275126e-8
2141,IDN,2.8588793335450795e-8
2142,IDN,2.811698690160589e-8
2143,IDN,2.765290463694885e-8
2144,IDN,2.7196421119446825e-8
2145,IDN,2.674741294654678e-8
2146,IDN,2.6305758702938587e-8
2147,IDN,2.5871338928828215e-8
2148,IDN,2.544403608871291e-8
2149,IDN,2.5023734540650633e-8
2150,IDN,2.4610320506015858e-8
2151,IDN,2.4203682039734217e-8
2152,IDN,2.3803709000988427e-8
2153,IDN,2.341029302438809e-8
2154,IDN,2.3023327491596133e-8
2155,IDN,2.2642707503404696e-8
2156,IDN,2.22683298522534e-8
2157,IDN,2.1900092995183067e-8
2158,IDN,2.153789702721807e-8
2159,IDN,2.1181643655170544e-8
2160,IDN,2.083123617185986e-8
2161,IDN,2.0486579430740822e-8
2162,IDN,2.0147579820934202e-8
2163,IDN,1.9814145242653215e-8
2164,IDN,1.948618508301982e-8
2165,IDN,1.9163610192264594e-8
2166,IDN,1.8846332860304278e-8
2167,IDN,1.8534266793690946e-8
2168,IDN,1.8227327092927022e-8
2169,IDN,1.792543023014037e-8
2170,IDN,1.7628494027113785e-8
2171,IDN,1.733643763366334e-8
2172,IDN,1.7049181506360032e-8
2173,IDN,1.6766647387589423e-8
2174,IDN,1.6488758284943877e-8
2175,IDN,1.621543845094218e-8
2176,IDN,1.5946613363071408e-8
2177,IDN,1.5682209704145945e-8
2178,IDN,1.542215534297866e-8
2179,IDN,1.5166379315359363e-8
2180,IDN,1.4914811805335614e-8
2181,IDN,1.4667384126791229e-8
2182,IDN,1.4424028705317712e-8
2183,IDN,1.4184679060374023e-8
2184,IDN,1.3949269787730145e-8
2185,IDN,1.3717736542189961e-8
2186,IDN,1.3490016020589055e-8
2187,IDN,1.3266045945063088e-8
2188,IDN,1.304576504658247e-8
2189,IDN,1.2829113048749163e-8
2190,IDN,1.2616030651851446e-8
2191,IDN,1.2406459517172595e-8
2192,IDN,1.2200342251549449e-8
2193,IDN,1.1997622392176934e-8
2194,IDN,1.1798244391654663e-8
